spoofed,time_sin,time_cos,lat_sin,lat_cos,long_sin,long_cos,n_satellites,sv_prn_1,sv_prn_2,sv_prn_3,sv_prn_4,sv_prn_5,sv_prn_6,sv_prn_7,sv_prn_8,sv_prn_9,sv_prn_10,sv_prn_11,sv_prn_12,sv_prn_13,sv_prn_14,sv_prn_15,sv_prn_16,sv_prn_17,sv_prn_18,sv_prn_19,sv_prn_20,sv_prn_21,sv_prn_22,sv_prn_23,sv_prn_24,sv_prn_25,sv_prn_26,sv_prn_27,sv_prn_28,sv_prn_29,sv_prn_30,sv_prn_31,sv_prn_32
1,0.060758191312591595,0.9981525144928617,-0.9942606504015152,-0.10698485436339042,-0.21833854859345975,-0.9758730850874521,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.0623550422550675,0.9980540309549222,-0.9942648785452861,-0.1069455529291768,-0.21833694018589264,-0.9758734449457378,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.05451450163800632,0.9985129789397631,-0.9942617299256404,-0.10697482136125666,-0.2183383138329851,-0.9758731376119382,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.0574188234198894,0.9983501784028866,-0.9942645369611952,-0.10694872856345741,-0.21833912995912702,-0.975872955014479,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06823294998939092,0.9976694164580496,-0.9942602497475187,-0.10698857776417847,-0.21831919230862182,-0.9758774155956839,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05131921584659506,0.9986823008769559,-0.9942627326191816,-0.10696550156306396,-0.21833994154319777,-0.9758727734325376,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05930637357596162,0.9982398279237653,-0.9942617649641333,-0.10697449570064159,-0.21832794376609393,-0.9758754577152093,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06010488905273248,0.9981920668448326,-0.994264118895752,-0.10695261509871576,-0.218339665905533,-0.9758728351031503,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.05974193220963783,0.9982138556120422,-0.9942611012061725,-0.10698066474035989,-0.21833697368256147,-0.9758734374513636,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06104853953485687,0.9981347984218669,-0.9942606113139343,-0.10698521762207004,-0.21833754823555743,-0.9758733089036126,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.0648225874052317,0.9978968043651062,-0.9942644762962933,-0.10694929254210825,-0.21833628842014433,-0.9758735907682488,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.05865301448055601,0.9982784300446162,-0.9942643867605357,-0.10695012491669077,-0.21833892443728833,-0.9758730009973471,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06852315736789433,0.9976495260883628,-0.9942644239064489,-0.10694977958825971,-0.21833693252140024,-0.9758734466605521,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.055603677682424614,0.99845291878395,-0.9942595566460471,-0.10699501865977619,-0.21833992507874403,-0.9758727771162635,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06620133805439057,0.9978062852276529,-0.9942611999165303,-0.10697974733818284,-0.21832274978146674,-0.9758766197260077,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05102870877395161,0.9986971867792875,-0.9942633475596722,-0.10695978543094858,-0.21833975447294102,-0.9758728152872668,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.05640236480432098,0.9984081195806053,-0.9942617165450155,-0.10697494572543252,-0.21833831127815526,-0.9758731381835466,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.066491585332358,0.9977869858241235,-0.9942646669385593,-0.10694752020292864,-0.2183376694480623,-0.9758732817840586,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06257278238131225,0.9980404034431978,-0.9942648124069362,-0.10694616781072643,-0.21833716529485883,-0.9758733945809802,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06837805440187687,0.9976594818254443,-0.9942602569677544,-0.10698851066546752,-0.21831900779231592,-0.9758774568748777,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.05829002633089436,0.9982996908896364,-0.9942644981979154,-0.106949088931358,-0.21833931419071095,-0.9758729137949931,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.05923377937036395,0.9982441381653604,-0.9942643703963852,-0.10695027704629743,-0.21833882196023552,-0.9758730239252525,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06837805440187687,0.9976594818254443,-0.9942643529744503,-0.10695043900937379,-0.21833643149068235,-0.9758735587584667,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06460487855390423,0.9979109227115591,-0.9942616777722334,-0.10697530609231086,-0.21832616304505628,-0.9758758561056952,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06373401250257558,0.9979669211202952,-0.9942616749716261,-0.10697533212202012,-0.21832642505777805,-0.9758757974873086,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.051246589484576256,0.9986860302748803,-0.9942627595025127,-0.10696525167758181,-0.21833963155727473,-0.9758728427881542,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05974193220963783,0.9982138556120422,-0.9942617580560197,-0.10697455990726502,-0.21832788642421896,-0.9758754705440307,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06228246155294522,0.9980585629024511,-0.9942616936423285,-0.10697515859062103,-0.21832668905757968,-0.9758757384242909,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.0643871666276125,0.9979249935609731,-0.9942616759051618,-0.10697532344545126,-0.21832620307083647,-0.9758758471509948,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06257278238131225,0.9980404034431978,-0.994264262939959,-0.10695127601136986,-0.21833875070887582,-0.9758730398668094,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.054224043683931106,0.9985287943202055,-0.9942617421860133,-0.10697470740896531,-0.21833890768896122,-0.9758730047445678,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.060032298318307,0.998196435156238,-0.9942641155357358,-0.10695264633444532,-0.2183399052078525,-0.9758727815621389,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.066491585332358,0.9977869858241235,-0.9942642939885604,-0.10695098737005448,-0.2183352378167007,-0.9758738258235665,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.0641694516367188,0.9979390169126783,-0.9942616774610548,-0.10697530898450079,-0.2183262399740374,-0.9758758388948868,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06061301527200642,0.998161340856094,-0.9942642236779803,-0.10695164100668686,-0.2183400164848459,-0.975872756665231,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.05226333371549722,0.998633338092086,-0.9942641132335021,-0.10695266773670406,-0.2183383302974445,-0.9758731339282397,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.0560393296469963,0.9984285620577544,-0.9942599265750868,-0.10699158100945615,-0.21833720134635642,-0.9758733865149929,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06663670686303345,0.9977773044614966,-0.9942646670629983,-0.1069475190460492,-0.21833765014490056,-0.9758732861028644,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.055095403683190845,0.9984810947098529,-0.9942617218350318,-0.10697489655820092,-0.21833831553620542,-0.9758731372308659,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06293567596828317,0.9980175853613078,-0.9942616764652834,-0.10697531823950852,-0.21832646792226337,-0.9758757878975115,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.051537093302706075,0.998671080994092,-0.9942625489769678,-0.10696720853524622,-0.21834008574909586,-0.9758727411681697,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.05770922928153646,0.9983334337062598,-0.9942620093593213,-0.10697222417415096,-0.2183368496313365,-0.9758734652059473,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06605621231323847,0.9978159032681472,-0.9942642378645744,-0.10695150912248515,-0.2183355069256315,-0.9758737656149629,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.0646774485131878,0.9979062218734904,-0.9942644105289563,-0.10694990395277165,-0.21833619076882121,-0.9758736126161834,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.050883453616902524,0.9987045980408904,-0.9942639179152916,-0.10695448345784421,-0.2183378582216294,-0.9758732395486576,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06569339185365759,0.9978398560223789,-0.9942645484719353,-0.10694862155212019,-0.21833556455127642,-0.9758737527221825,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06315340812951487,0.9980038311758261,-0.9942642335712648,-0.10695154903480962,-0.21833782358948645,-0.9758732472971099,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.0567653925045525,0.9983875451015022,-0.9942607788045295,-0.10698366104695908,-0.21833151145113683,-0.9758746595272685,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.05712841269969408,0.9983668386231653,-0.9942643978358792,-0.10695002195444668,-0.21833869592197344,-0.9758730521246562,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.054804954979285225,0.9984970790691972,-0.9942595597584055,-0.10699498973793863,-0.218339938704499,-0.9758727740676628,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06743485000226512,0.9977236796854989,-0.9942642361223619,-0.10695152531879128,-0.21833569257672053,-0.9758737240786043,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.060758191312591595,0.9981525144928617,-0.9942641974202906,-0.10695188510814338,-0.21834023478077677,-0.9758727078240662,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.05545845800432581,0.9984609954503894,-0.9942646702984144,-0.10694748896718176,-0.21833799533084586,-0.9758732088723963,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06242762262742532,0.9980494937291876,-0.9942648709546388,-0.10694562349883957,-0.2183370886499409,-0.9758734117291381,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06068560345276681,0.9981569303138528,-0.9942642159002348,-0.10695171331162154,-0.21834011952961083,-0.9758727336101748,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06380658653648115,0.9979622836132448,-0.9942616719220752,-0.10697536046548212,-0.2183264117158529,-0.9758758004722117,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.056184544601705515,0.9984204009073027,-0.9942601816530033,-0.10698921057441604,-0.2183348083210836,-0.9758739219158362,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.0560393296469963,0.9984285620577544,-0.9942635255888286,-0.10695813051691257,-0.2183384889807653,-0.975873098424993,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05662018232238288,0.9983957907332042,-0.9942607274559437,-0.10698413825786297,-0.2183316562250549,-0.9758746271371259,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06823294998939092,0.9976694164580496,-0.9942642527978125,-0.10695137029700774,-0.21833586119559184,-0.9758736863528903,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.054296658603555495,0.9985248483961172,-0.9942653777748993,-0.10694091152658443,-0.21833598638232501,-0.9758736583443869,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06743485000226512,0.9977236796854989,-0.9942610947955713,-0.10698072431943931,-0.2183228823492223,-0.9758765900679899,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.051972840845606626,0.998648498629241,-0.9942644583145327,-0.10694945971115916,-0.2183375624290599,-0.9758733057280214,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05734622119436958,0.9983543513776691,-0.9942615679879168,-0.106976326456881,-0.2183304733368452,-0.9758748917830139,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06431459530398087,0.9979296732890977,-0.9942616766519905,-0.10697531650419546,-0.21832621300631344,-0.9758758449281967,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06779762810381755,0.9976990937269095,-0.9942642472600722,-0.10695142177812242,-0.2183357374282054,-0.9758737140438212,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06489515633722447,0.9978920876948405,-0.9942645913415636,-0.10694822300717996,-0.21833520545549928,-0.9758738330638367,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06489515633722447,0.9978920876948405,-0.9942611887136318,-0.10697985145697293,-0.2183246179361292,-0.9758762017812727,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.0612662973129218,0.9981214559428951,-0.9942617502766073,-0.10697463221202128,-0.21832769197280769,-0.9758755140476816,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.057491425341749954,0.9983460001483323,-0.9942645616003871,-0.10694849950134876,-0.21833916487512867,-0.9758729472024682,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06090336606789875,0.9981436670147237,-0.9942606304220516,-0.10698504004179496,-0.2183377265059382,-0.9758732690181744,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06641902403936761,0.9977918185902598,-0.994261199854292,-0.10697974791662056,-0.21832274438791738,-0.9758766209326505,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06264536176207372,0.9980358503829905,-0.9942642521133728,-0.10695137665984206,-0.21833866356079767,-0.975873059365041,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.057564026959567284,0.9983418166140283,-0.9942615788792648,-0.10697622523024172,-0.21833039385310465,-0.9758749095657435,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06612877535867542,0.9978110968863605,-0.9942642361845838,-0.1069515247403518,-0.21833552367397166,-0.9758737618678005,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05567628708057621,0.998448872530247,-0.9942595554011034,-0.10699503022851119,-0.21833992564648422,-0.9758727769892384,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05654757678195261,0.9983999056290466,-0.9942606282436034,-0.10698506028710307,-0.2183317958893004,-0.9758745958901445,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.0537883481575883,0.9985523589689617,-0.994259779239806,-0.10699295016968217,-0.21833990350463325,-0.9758727819432139,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.0551680151316976,0.9984770854188035,-0.9942646702984144,-0.10694748896718176,-0.21833799533084586,-0.9758732088723963,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05458711540673575,0.9985090118930183,-0.9942595598206527,-0.10699498915950187,-0.2183399466528551,-0.9758727722893125,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.05349787877904918,0.9985679631182558,-0.9942620175119617,-0.10697214839874679,-0.2183390842560668,-0.9758729652399548,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.050375052110840715,0.9987303710836224,-0.9942645508363023,-0.10694859957141152,-0.218338779379742,-0.97587303345208,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.06213729916094273,0.9980676109627962,-0.9942641825492028,-0.1069520233551736,-0.21833919638469135,-0.9758729401526036,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06750740633736844,0.9977187730465943,-0.9942609164798492,-0.10698238154317949,-0.21832237251688846,-0.9758767041274204,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06511286107248067,0.997877906020048,-0.9942612559930967,-0.10697922616578413,-0.21832435734265335,-0.9758762600816342,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.06358886342397692,0.9979761803011367,-0.9942646134918459,-0.10694801708264738,-0.2183376226095075,-0.9758732922635132,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.0603952488079503,0.9981745408100858,-0.9942617535750788,-0.10697460155480405,-0.2183277859340015,-0.9758754930262142,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.05117396285154001,0.998689754391257,-0.9942630893782772,-0.1069621853739158,-0.21833856420630793,-0.975873081594286,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2,0.058580417469460515,0.998282692772495,-0.9942643891249358,-0.10695010293598746,-0.2183389394823953,-0.9758729976311994,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.05574889618428395,0.9984448209962501,-0.9942617206525579,-0.10697490754852222,-0.21833831071041485,-0.9758731383105708,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0.056111937272724816,0.998424484122611,-0.9942617185987869,-0.10697492663697739,-0.21833831071041485,-0.9758731383105708,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.050810825634540466,0.9987082957492325,-0.9942639179152916,-0.10695448345784421,-0.2183378582216294,-0.9758732395486576,10,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
